artist,beg_1mfcc_mean,beg_1mfcc_std,beg_2mfcc_mean,beg_2mfcc_std,beg_3mfcc_mean,beg_3mfcc_std,beg_4mfcc_mean,beg_4mfcc_std,beg_5mfcc_mean,beg_5mfcc_std,beg_amp1,beg_amp2,beg_amp_max_folded,beg_beat_strength,beg_centroid_mean,beg_centroid_std,beg_flow_mean,beg_flow_std,beg_intrvl_peaks_folded,beg_lowenergy,beg_per1,beg_per2,beg_per_max_folded,beg_per_max_unfolded,beg_pitch_strength,beg_ratio_amp1_amp2,beg_rolloff_mean,beg_rolloff_std,beg_zrc_mean,beg_zrc_std,end_1mfcc_mean,end_1mfcc_std,end_2mfcc_mean,end_2mfcc_std,end_3mfcc_mean,end_3mfcc_std,end_4mfcc_mean,end_4mfcc_std,end_5mfcc_mean,end_5mfcc_std,end_amp1,end_amp2,end_amp_max_folded,end_beat_strength,end_centroid_mean,end_centroid_std,end_flow_mean,end_flow_std,end_intrvl_peaks_folded,end_lowenergy,end_per1,end_per2,end_per_max_folded,end_per_max_unfolded,end_pitch_strength,end_ratio_amp1_amp2,end_rolloff_mean,end_rolloff_std,end_zrc_mean,end_zrc_std,mid_1mfcc_mean,mid_1mfcc_std,mid_2mfcc_mean,mid_2mfcc_std,mid_3mfcc_mean,mid_3mfcc_std,mid_4mfcc_mean,mid_4mfcc_std,mid_5mfcc_mean,mid_5mfcc_std,mid_amp1,mid_amp2,mid_amp_max_folded,mid_beat_strength,mid_centroid_mean,mid_centroid_std,mid_flow_mean,mid_flow_std,mid_intrvl_peaks_folded,mid_lowenergy,mid_per1,mid_per2,mid_per_max_folded,mid_per_max_unfolded,mid_pitch_strength,mid_ratio_amp1_amp2,mid_rolloff_mean,mid_rolloff_std,mid_zrc_mean,mid_zrc_std,song,freq_fin,weights_fin
Noah And The Whale,867.1314595760001,89.6153643271,147.182217891,34.8133494627,-4.22545556731,32.2719089556,55.229007455,15.9423433756,9.51658748885,20.252136686,0.319924869037,0.178487933778,2220003637.0,2646776113.26,3078.83276367,83.2530441284,2.01619672775,0.0189845245332,7,0.519999980927,186,169,9,69.0393015844,12305305956.0,0.55790578055,106872.601562,3329.95141602,0.034263946116,0.00163800490554,887.136909195,146.877499048,135.716642904,52.5433304334,-6.97599831245,23.239508973899998,46.324825151000006,22.3135105027,-1.6167669295500002,14.5331275399,0.337437748261,0.283056919617,3841244592.0,1050701193.88,3179.07226562,117.858299255,1.99415719509,0.007547222077850002,7,0.280000001192,169,116,2,74.224633736,15540166910.0,0.838841893284,111768.796875,4216.20458984,0.0442712008953,0.00273665389977,884.653691792,73.587760077,159.23641438200002,34.870957738499996,-9.039771214339998,30.488284973200003,56.5303725053,15.9882454354,9.67650812559,20.8022869764,0.337347161634,0.293413788532,2728955558.0,3224303123.07,2903.3137207,54.5133285522,2.01164913177,0.00539200427011,7,0.40000000596,186,155,9,74.2537056833,13601688158.0,0.8697680665549999,100914.53125,2086.82592773,0.0385076329112,0.00101533706766,Silver And Gold,rock,folk
Noah And The Whale,784.00535073,87.702562951,159.006486553,61.364441199,-1.46573803769,20.1768399466,20.6739718295,23.850961279299998,10.1053621041,22.9917680837,0.411416502298,0.372817272109,885376983.0,55371378.3352,3559.08789062,518.723449707,2.17978000641,0.0259051825851,5,0.479999989271,135,134,2,67.2631788842,4652356937.0,0.906179674433,137199.328125,18394.6113281,0.0398690849543,0.0103929694742,808.863994202,127.892804255,166.900900328,54.2007923842,14.7754156241,24.2646810309,31.8431154569,15.9566598647,14.7755967656,16.5365161607,0.139803443992,0.13698999982,1793339749.0,309750924.395,2906.98388672,85.901725769,1.81770288944,0.08496729284520001,9,0.239999994636,198,197,9,68.8815570717,8803016286.0,0.979875716281,109210.33593800002,4792.76269531,0.0234468132257,0.00366102857515,943.400887047,50.043207556800006,150.879777404,35.9162804357,-16.3939676528,18.1281934432,43.631171568,16.9318408147,-1.18526563018,14.2158136848,0.267224341782,0.189673389629,2465890663.0,447621514.791,3558.53759766,44.2259101868,1.99431908131,0.0177908092737,2,0.519999980927,135,134,7,69.8821040368,14620266252.0,0.7097908385320001,126247.39843800002,1159.77600098,0.0501076355577,0.00443699583411,One More Night,rock,folk
Noah And The Whale,884.5105617930002,86.10905446950001,128.479243567,46.7645300772,-7.334592355960001,25.4038662149,41.7447744678,21.5394572394,1.13819712341,18.8380210123,0.399317958766,0.223486428273,1618459673.0,3252464541.92,4187.54638672,50.547702789300004,1.99211132526,0.0106913251802,7,0.360000014305,172,115,1,61.29829966649999,8801925636.0,0.559670366351,146598.671875,1305.47607422,0.0626041814685,0.00108997046482,795.115227568,162.501373583,127.923261094,66.6177506142,6.35977200829,19.5557875063,22.603893158200002,18.9059308464,-10.6643402393,12.4049028083,0.384057732689,0.117890153176,1052989494.0,747506783.9489999,3819.98901367,68.1741333008,2.02101111412,0.0159555636346,9,0.479999989271,197,172,11,71.4537866817,5779150531.0,0.306959457244,140661.671875,2833.140625,0.0529840253294,0.0008460464305239997,944.690939277,55.155147502700004,158.53874062,49.15696385840001,-19.180314654700002,25.2415656201,41.3657101378,13.873839490999998,-8.21662635226,15.7099228875,0.407021188781,0.28199951734400003,2744741913.0,2789573640.84,3901.97412109,99.3972473145,2.01717209816,0.00765846297145,7,0.6399999856949999,172,137,1,61.2367992804,14385720043.0,0.692837437256,134644.0625,4021.77758789,0.0619763173163,0.00166384817567,Still After All These Years,rock,folk
Noah And The Whale,857.6906690469998,89.0978738716,136.353084395,39.8985492195,-4.16040173195,23.614930744099997,32.5107433612,19.829883489,15.8630897125,20.6756745618,0.415285646392,0.13106851674,1917727417.0,1371316914.74,3631.71679688,86.7619171143,1.99616503716,0.0138753997162,7,0.40000000596,135,131,2,62.2537056833,8184231715.0,0.315610515023,133671.265625,4406.15722656,0.0443795397878,0.00264281174168,986.1822521189999,99.11938836809999,147.544126019,37.304018555,-38.388040472600004,15.050198780499999,31.6457356096,13.235031749700001,-8.119171186989998,13.961499160899999,0.329964757735,0.227685694396,3889204709.0,1303360850.98,3495.62036133,42.8730697632,1.97141802311,0.016283262521,1,0.479999989271,131,87,2,74.224633736,22164066144.0,0.6900303412980001,116642.07031199998,1650.51220703,0.0664920136333,0.00127259863075,967.304669087,51.6117761028,145.259498444,32.3541747688,-30.1878006686,16.7665454854,42.6546204175,15.6709311814,-4.87750386943,14.9092654735,0.34920374551600003,0.237720240181,3282657059.0,2618796893.36,3650.34838867,131.372680664,2.00435209274,0.013339616358299998,2,0.519999980927,175,131,2,74.1663429723,19637810506.0,0.680749399838,125369.07031199998,4122.97363281,0.0590551793575,0.00491432426497,There Will Come A Time,rock,folk
Noah And The Whale,869.476439503,87.7065194834,129.07600702,40.7710011202,8.471277164550001,26.478780118699998,55.85952448720001,15.037600496900001,14.4551198693,17.2217740601,0.515499950315,0.148421472966,2718630832.0,1794158360.05,3838.55322266,149.93576049799998,2.03397727013,0.0400742739439,1,0.439999997616,135,126,11,71.5219455906,11921770375.0,0.28791753107900003,142087.671875,4270.40087891,0.0408812277019,0.00277916737832,883.294040602,126.43076233200001,140.651918604,46.729332076999995,-1.6050182029700002,22.900209294499998,37.0413962677,15.090733167,7.598063377989999,15.8400271844,0.421596114703,0.213000664993,2330158052.0,746815069.782,4155.65234375,131.861495972,2.00728750229,0.0363840684295,5,0.6399999856949999,168,101,11,69.1956217479,14322670851.0,0.505224449575,157446.40625,5405.20556641,0.0404398068786,0.00612884992734,957.9255040830001,50.9628486416,147.28478333799998,32.9943490263,-21.606809340100003,17.158336461199998,43.016750996499994,13.639066185899999,0.650481809931,13.443626289300001,0.370586507129,0.275463807229,3626345015.0,963637400.961,3415.54736328,23.351360320999998,2.00059556961,0.0053266598843000005,5,0.439999997616,168,126,6,78.3476774483,18330904519.0,0.7433185017,120338.07031199998,999.837097168,0.048610329628,0.0007867922540750001,Now Is Exactly The Time,rock,folk
Noah And The Whale,844.757388678,58.8521810454,148.606565615,40.4495896754,-22.6094182663,14.6041625003,52.889522996000004,11.822632343299999,5.991874355619999,12.939543622,0.180630642833,0.16940063749899995,1749391657.0,304218483.738,2583.90625,155.611068726,2.0769276619,0.06394522637130001,5,0.519999980927,96,95,5,58.21540003,7632214987.0,0.937828902353,91488.3359375,7860.77197266,0.029259864240900005,0.00796145573258,822.288027083,139.100747168,179.04446755400002,59.973776954099996,-29.0388058875,23.454542683699998,24.6231111589,11.1701234909,10.4138545493,18.3238495971,0.373906967648,0.284407627823,1580262656.0,88175220.5116,2141.40722656,53.9946060181,1.97357261181,0.0112114148214,5,0.319999992847,180,179,5,65.23495003869999,9472112897.0,0.7606374109880001,56616.33203119999,1491.46276855,0.0345483496785,0.00210483558476,897.174847743,42.4550855179,169.468640989,28.969683454800002,-29.1083874664,16.8336168593,49.7085243709,15.5528578744,0.5354883461150001,16.1162203699,0.126086916593,0.114449885454,2494620738.0,713715966.102,3155.50073242,173.24639892599998,1.89608561993,0.052232407033400007,5,0.519999980927,159,152,5,53.5259205937,12563622885.0,0.907706275534,115765.265625,6391.37011719,0.038436383009,0.0033531379886,Not Too Late,rock,folk
The Lumineers,746.806518365,107.51509686600001,164.93707036799998,49.1421784045,21.1538506495,25.6712330698,28.4376992286,19.6658701041,17.5010362162,17.600276111,0.25481535616,0.115009728397,885320138.0,474792237.763,2369.95703125,62.2561645508,2.01669883728,0.031659066677099994,7,0.40000000596,165,159,2,62.369507723699996,3896011906.0,0.451345358971,72123.1328125,4834.78710938,0.0286000501364,0.0070168771781,871.902471002,136.04045006200002,136.111083046,52.432574201499996,3.21457361114,18.5145532825,32.790822874,15.9266648128,-2.66375110802,11.681367679500001,0.270210841769,0.247555984971,2974816178.0,1262288041.71,3095.76342773,74.1045608521,1.99117147923,0.0391296297312,1,0.239999994636,159,119,9,68.8815570717,14318045649.0,0.916158594339,115849.265625,5286.90869141,0.0355528332293,0.00282136304304,838.970139396,79.7555264722,164.73735862700002,38.5823760113,9.273469565700001,24.415861800500004,35.8569877865,19.390888572,5.00318168882,20.6927505651,0.300271644925,0.272059455366,1015999342.0,926112070.764,2795.13574219,209.09921264599998,1.91435444355,0.08689028769729999,7,0.439999997616,127,119,9,52.536374671400004,6978372707.0,0.906044443303,100671.601562,9411.34375,0.0315031483769,0.0048717814497600005,Flowers In Your Hair,rock,folk rock
The Lumineers,740.608522611,72.95867583340001,147.01576610200001,28.8523811568,-15.164465231900001,21.3941931046,17.788252728299998,17.958366127,-7.861739112060001,15.107100425,0.246131312241,0.13318639295600002,343140715.0,50475580.7372,2611.69628906,389.464447021,1.93753290176,0.0523945279419,11,0.5600000023839999,92,90,0,35.892097194,1808119967.0,0.541119257618,79246.203125,18253.9355469,0.0400418229401,0.00344869284891,866.6073872019998,172.44320300799995,127.30089510799999,48.6142995317,-8.69224126401,28.5333375144,31.6312399804,13.075523005,-3.57383326938,12.559933564100001,0.299177120024,0.233706341245,1711761977.0,2099258945.84,3392.91040039,82.6807785034,1.88234746456,0.0154918124899,4,0.479999989271,191,181,4,57.4658309867,9306597082.0,0.7811638176960001,117316.39843800002,3947.12158203,0.0530926696956,0.00446514692158,892.7617849860001,69.5734578144,162.90082714,22.100394059699997,-23.309720838,11.977971041199998,22.8442671054,15.2309631019,-7.7681002416,11.642661410699999,0.34876018478,0.186075906628,1329018498.0,1762768722.07,2700.53100586,182.020950317,1.97997307777,0.0126822777092,7,0.479999989271,181,151,4,70.47026558649999,7894215867.0,0.533535405554,84903.3359375,10341.2324219,0.0446079112589,0.00453702686355,Classy Girls,rock,folk rock
The Lumineers,801.74933356,82.10694452130002,167.623294059,43.1156596889,-9.35191398216,24.748761471999998,6.638468220269999,23.992219461799998,1.87647659132,15.987244341199998,0.22671507758900006,0.216859881256,575402505.0,1565434672.95,2792.3671875,422.905670166,2.010815382,0.00810699071735,1,0.7599999904629999,177,167,5,53.136862861400004,4352095503.0,0.956530476764,101887.601562,25809.4667969,0.042759183794300014,0.00303271482699,822.783914949,143.041774689,155.431206828,68.2773315931,-6.74081507334,21.327388397,15.338356752000001,17.400856852,4.49313067382,12.6483938481,0.529524635647,0.134435948433,1597271253.0,4360576328.97,2080.46459961,153.413223267,2.01798224449,0.0117200147361,11,0.5600000023839999,178,167,0,59.892097193999994,9370302726.0,0.253880441783,62735.3984375,8038.52929688,0.0367377176881,0.0112290177494,830.0364728669998,77.2377050976,190.469675973,31.2409458193,-10.3132795708,19.7959822965,5.54538041002,25.1121115735,4.8205566157,15.973460414000002,0.322338703236,0.122675136873,965225069.0,1425094516.44,2204.54736328,204.053848267,1.97752380371,0.0171352457255,11,0.439999997616,189,158,0,57.389057732299996,6285039076.0,0.380578365681,67027.3359375,8541.16113281,0.0368321500719,0.0053166677244,Submarines,rock,folk rock
The Lumineers,755.389650202,87.4133146927,144.204101496,35.7905625459,5.73130552597,30.0468566658,12.5101793674,21.3813170627,-5.6249743485,18.0866833204,0.15127950082900002,0.0999085104641,945148490.0,390658698.672,2712.75463867,171.574325562,1.98757040501,0.00416518375278,7,0.360000014305,175,108,0,48.2870726637,3995815442.0,0.6604233218419999,91500.46875,16920.890625,0.0366446971893,0.00293544121087,795.0915814819998,142.79645134700002,150.43082508,61.6250480817,-2.98056316117,21.2407339476,28.1875197758,15.1764294206,9.961843634780001,13.7887009311,0.276591204232,0.2397306081,1179333097.0,1184727448.57,2463.57983398,124.07807922399999,1.93290150166,0.0105303237215,4,0.40000000596,176,140,11,67.349957715,6755741677.0,0.866732580185,79234.734375,6637.63085938,0.0358304865658,0.00722264591604,838.9097737530002,63.0321617671,177.847636542,32.4542994053,-5.68209775743,18.9838877861,26.317674091500002,15.5164119574,13.7572568847,16.7956481495,0.24583963127500005,0.230377129259,1040644839.0,1006445332.47,2667.06347656,219.132675171,1.98769927025,0.027088908478599998,5,0.6399999856949999,176,128,9,69.0393015844,6634088207.0,0.937103298051,94944.3359375,15386.793945299998,0.0345978327096,0.00604792591184,Dead Sea,rock,folk rock
The Lumineers,770.6837530739999,104.337005449,144.49712748,52.1863549587,1.57109155829,21.338033148,17.2154540853,16.8527307813,6.22939716517,24.06192276,0.502641991232,0.32411513913600004,245748974.0,1114273022.65,3637.02124023,146.366424561,2.00665998459,0.00900145526975,2,0.5600000023839999,147,98,4,30.6432334464,1988470395.0,0.6448230446109999,131089.59375,6273.67773438,0.0390843041241,0.00373925757594,753.5861152360001,162.984937239,119.146971117,63.7544318077,0.912380901767,22.8406089102,28.174553496799998,17.323497158800002,5.10796491421,17.4246298685,0.42501041439,0.103427230539,1026292760.0,1065057411.97,2949.71289062,81.73319244380002,1.98189520836,0.0119428113103,3,0.360000014305,145,144,4,55.6077144439,4865202522.0,0.243352226293,98190.9296875,4084.21801758,0.041058201342800006,0.008116851560770001,896.437258157,62.74260688880001,150.919281479,21.0414905759,-6.73776400903,16.101647192799998,30.7964662734,15.5518575194,-9.33752752014,14.2405774023,0.323672072411,0.279296493622,1861108808.0,6274765604.66,2674.15136719,65.5330200195,1.97651934624,0.00525093590841,1,0.5600000023839999,171,149,4,76.0980641591,10289333880.0,0.8628995746889999,88371.9296875,4816.74707031,0.0432049371302,0.00161468121223,Ho Hey,rock,folk rock
The Lumineers,668.368109754,75.5174632303,178.69377531799995,39.6149457972,26.4943711694,28.5325353431,13.4627001119,18.4081597627,29.1906224055,14.113745698299999,0.0920583866778,0.0896195202259,259410835.0,224829722.399,2028.81323242,628.347167969,1.94148516655,0.0403327606618,1,0.6399999856949999,163,76,2,62.71233755,1357018387.0,0.973507395253,62782.46484380001,36052.9414062,0.018273619934900003,0.00503832334653,695.6773482939999,147.056577188,122.420442005,70.77722135399999,0.915981744925,34.0800891624,10.2828884265,20.3000673342,18.299427333900002,16.8083885194,0.409248215705,0.115752832396,305112704.0,157524579.04299998,2868.44946289,358.269622803,2.00212526321,0.0189693514258,8,0.479999989271,136,72,10,48.54547060229999,2220581511.0,0.282842607381,86807.46875,21875.0351562,0.0449571162462,0.011090748943399998,750.147271567,90.6329713244,146.929478394,37.0579089638,12.016976116199999,34.8190915,11.8259126369,22.1012231012,14.471649018399999,20.9847058694,0.284437779677,0.190615842073,649199002.0,1257443244.84,3184.68383789,130.492507935,2.01349163055,0.004654107149689999,8,0.519999980927,119,118,2,50.4845403096,3521635339.0,0.670149521943,109998.46875,10184.8447266,0.0442594103515,0.00551446015015,Slow It Down,rock,folk rock
The Lumineers,717.1284399369998,96.18289258879999,158.723466385,37.5359895812,-1.41076830902,19.894642840499998,32.1455139581,13.1185998713,18.9311130749,13.7680910603,0.17850480563700002,0.139494381525,155114229.0,529958470.171,2359.62280273,111.483695984,1.94283914566,0.0197035223246,2,0.519999980927,192,107,9,56.111993022700005,1055307751.0,0.7814600902619999,71988.53125,3186.47338867,0.0332539193332,0.00200220150873,716.126618957,135.265605577,124.406085981,63.1999918096,6.800982511900001,22.6692160196,24.3508204659,14.521425384,18.2577700224,16.7652500447,1.39156621833,0.993206750563,498617566.0,15619531.7167,2042.40844727,237.032791138,2.00484609604,0.0361870974302,5,0.7599999904629999,146,143,9,52.331492511,3080702157.0,0.713733013551,60333.93359380001,9292.6484375,0.0348221734166,0.0089574502781,883.120224939,46.307256307399996,170.444676818,25.963274268899998,-15.4777366476,13.4807544785,35.6693394591,12.0487278964,2.47090578075,13.104745378399999,0.3682031688620001,0.27160883352,1501880537.0,2500730730.72,2385.03271484,259.270477295,1.94639968872,0.0207125004381,2,0.519999980927,191,181,9,57.2344822367,9041719082.0,0.737660228074,74306.1328125,15705.6103516,0.038713529706,0.0025082661304600003,Stubborn Love,rock,folk rock
The Lumineers,786.3424853719998,105.72850051200001,173.141064896,40.7228194563,-16.3123352582,36.8963898501,4.3408972753300015,23.6632394463,-0.7064982347859999,21.2843301531,0.584328427382,0.0958492352629,535739715.0,984017966.178,2639.53222656,138.595077515,1.96826565266,0.0135744288564,8,0.600000023842,152,76,8,56.3587288925,2641452285.0,0.164033154595,89097.9296875,13058.3330078,0.051051851362,0.007007871754470001,708.1274016739999,190.12443163700001,114.997955548,60.0732993042,24.2414386954,40.1030773296,30.018526430700003,15.426874733399998,10.2457772308,16.9170961462,0.144845822019,0.142756282907,1128463507.0,-534291350.037,2688.26757812,510.90057373,1.7630027532599997,0.251725494862,11,0.600000023842,193,192,0,71.9916890727,5125092171.0,0.985574046371,91277.8671875,24423.1035156,0.0264976564795,0.00639093853533,859.755625077,54.4960329147,175.19612721200005,27.443607667600002,-3.44144783496,15.6269885609,32.6922844144,15.8255345022,5.89421094935,13.8747542429,0.298954410459,0.223900654898,1406576717.0,1438289224.09,2215.92871094,116.88164520299999,1.94487893581,0.035943310707800005,11,0.519999980927,166,152,0,72.0907113092,6779378679.0,0.748945816031,70718.46875,7567.84667969,0.0295756105334,0.00185384647921,Big Parade,rock,folk rock
The Lumineers,698.771444342,75.6195379901,155.100597319,25.188906088499998,21.203818065,24.314911635999998,11.8087662816,13.1170989199,4.00677088326,18.2624290404,0.336589499956,0.0869571334268,690237496.0,362871372.534,1792.51538086,125.198181152,2.15556406975,0.05724311992530001,5,0.5600000023839999,194,120,5,41.1368628614,3188868394.0,0.258347730509,46603.265625,4034.46386719,0.0264486763626,0.00102487893309,678.265312247,135.371433472,152.670335211,71.10406664439999,24.088511687399997,33.2481242871,29.4970522199,14.1343363367,20.5082999656,13.6776952957,0.226297793292,0.190681391405,687484797.0,152692788.119,1573.07043457,193.246520996,2.06405901909,0.0282311867923,9,0.6800000071529999,194,192,9,69.2344822367,3448922847.0,0.842612685836,44464.0,7093.01708984,0.019196271896400004,0.0021755497437,833.678932115,69.1400097463,180.56351394400002,27.6869226173,-5.59356549434,20.1115735733,29.999759057600002,16.5902082644,10.0411002236,15.3967401932,0.228551060796,0.17504347427499994,1843153118.0,1300231493.25,2186.328125,66.3261642456,2.03288888931,0.0297885537148,7,0.479999989271,120,119,9,47.892097193999994,10431488989.0,0.7658834470739999,60417.06640619999,2395.53393555,0.029966942966,0.0007732930826020001,Charlie Boy,rock,folk rock
